Gene stable ID,Gene name,Drosophila melanogaster gene stable ID,Drosophila melanogaster gene name,Last common ancestor with Drosophila melanogaster,Drosophila melanogaster homology type,%id. target Drosophila melanogaster gene identical to query gene,%id. query gene identical to target Drosophila melanogaster gene,"Drosophila melanogaster orthology confidence [0 low, 1 high]"
ENSMUSG00000020315,Sptbn1,FBgn0250788,beta-Spec,Bilateria,ortholog_one2one,55.6919,57.0191,1
ENSMUSG00000039063,Echdc3,FBgn0034191,CG6984,Bilateria,ortholog_one2one,31.3333,32.9825,1
ENSMUSG00000021852,Slc35f4,FBgn0259222,CG42322,Bilateria,ortholog_one2many,27.8351,18.1696,0
ENSMUSG00000049641,Vgll2,FBgn0003975,vg,Bilateria,ortholog_one2many,25.1553,17.8808,0
ENSMUSG00000019943,Atp2b1,FBgn0052000,anne,Opisthokonta,ortholog_many2many,14.6721,12.3363,0
ENSMUSG00000019943,Atp2b1,FBgn0052451,SPoCk,Opisthokonta,ortholog_many2many,19.6721,22.5989,0
ENSMUSG00000019943,Atp2b1,FBgn0266432,CG45062,Opisthokonta,ortholog_many2many,13.6066,20.9068,0
ENSMUSG00000019943,Atp2b1,FBgn0266433,CG45063,Opisthokonta,ortholog_many2many,5.08197,24.6032,0
ENSMUSG00000040424,Hipk4,FBgn0027101,Dyrk3,Opisthokonta,ortholog_many2many,17.5325,13.0435,0
ENSMUSG00000040424,Hipk4,FBgn0259168,mnb,Opisthokonta,ortholog_many2many,20.2922,11.9389,0
ENSMUSG00000033487,Fndc3a,FBgn0259735,mtgo,Bilateria,ortholog_one2many,34.2237,19.8643,0
ENSMUSG00000030890,Ilk,FBgn0028427,Ilk,Bilateria,ortholog_one2one,59.5133,60.0446,1
ENSMUSG00000038991,Txndc5,FBgn0030329,prtp,Bilateria,ortholog_one2one,39.0887,39.1827,1
ENSMUSG00000021099,Six6,FBgn0025360,Optix,Bilateria,ortholog_many2many,68.2927,34.1463,0
ENSMUSG00000051367,Six1,FBgn0003460,so,Bilateria,ortholog_one2one,63.3803,43.2692,1
ENSMUSG00000034460,Six4,FBgn0027364,Six4,Bilateria,ortholog_many2many,17.9355,35.4592,0
ENSMUSG00000034460,Six4,FBgn0025360,Optix,Bilateria,ortholog_many2many,15.6129,24.5935,0
ENSMUSG00000002565,Scin,FBgn0010225,Gel,Bilateria,ortholog_many2many,37.3427,33.4586,0
ENSMUSG00000025171,Ubtd1,FBgn0264712,CG1172,Bilateria,ortholog_one2many,49.7797,45.3815,0
ENSMUSG00000008892,Vdac3,FBgn0260453,CG17140,Bilateria,ortholog_many2many,24.2958,19.1136,0
ENSMUSG00000008892,Vdac3,FBgn0260454,CG17139,Bilateria,ortholog_many2many,22.5352,18.8235,0
ENSMUSG00000008892,Vdac3,FBgn0069354,Porin2,Bilateria,ortholog_many2many,36.9718,35.8362,1
ENSMUSG00000008892,Vdac3,FBgn0004363,porin,Bilateria,ortholog_many2many,57.3944,57.8014,1
ENSMUSG00000054434,Tmem120b,FBgn0040384,CG32795,Bilateria,ortholog_one2many,46.0177,40.3101,1
ENSMUSG00000071652,Ints5,FBgn0038168,omd,Bilateria,ortholog_one2one,21.7092,22.2334,0
ENSMUSG00000090035,Galnt4,FBgn0031681,Pgant5,Bilateria,ortholog_many2many,37.7163,34.6032,0
ENSMUSG00000090035,Galnt4,FBgn0050463,Pgant9,Bilateria,ortholog_many2many,37.8893,33.6923,0
ENSMUSG00000028948,Nol9,FBgn0034073,CG8414,Bilateria,ortholog_one2one,18.4874,13.2663,0
ENSMUSG00000052926,Rnaseh2a,FBgn0031252,CG13690,Bilateria,ortholog_one2one,47.8405,41.4986,1
ENSMUSG00000053110,Yap1,FBgn0034970,yki,Bilateria,ortholog_one2many,23.3607,27.2727,0
ENSMUSG00000021103,Mnat1,FBgn0024956,Mat1,Bilateria,ortholog_one2one,52.7508,50.9375,1
ENSMUSG00000043866,Taf10,FBgn0028398,Taf10,Bilateria,ortholog_one2many,33.4862,43.7126,1
ENSMUSG00000043866,Taf10,FBgn0026324,Taf10b,Bilateria,ortholog_one2many,34.8624,52.0548,1
ENSMUSG00000025178,Pi4k2a,FBgn0037339,Pi4KIIalpha,Bilateria,ortholog_one2many,56.3674,38.0282,1
ENSMUSG00000063273,Naa15,FBgn0031020,Naa15-16,Bilateria,ortholog_one2many,53.4104,51.9101,0
ENSMUSG00000001988,Npas1,FBgn0262139,trh,Bilateria,ortholog_many2many,36.3636,21.135,0
ENSMUSG00000034442,Trmt5,FBgn0052281,CG32281,Bilateria,ortholog_one2one,39.7206,43.5449,1
ENSMUSG00000044712,Slc38a6,FBgn0030817,CG4991,Opisthokonta,ortholog_many2many,14.8797,13.7097,0
ENSMUSG00000044712,Slc38a6,FBgn0030816,CG16700,Opisthokonta,ortholog_many2many,14.8797,14.5299,0
ENSMUSG00000044712,Slc38a6,FBgn0035300,CG1139,Opisthokonta,ortholog_many2many,13.3479,13.5255,0
ENSMUSG00000044712,Slc38a6,FBgn0036116,CG7888,Opisthokonta,ortholog_many2many,15.3173,15.0538,0
ENSMUSG00000044712,Slc38a6,FBgn0052079,CG32079,Opisthokonta,ortholog_many2many,13.7856,13.7856,0
ENSMUSG00000044712,Slc38a6,FBgn0052081,CG32081,Opisthokonta,ortholog_many2many,14.2232,13.8004,0
ENSMUSG00000044712,Slc38a6,FBgn0033572,polyph,Opisthokonta,ortholog_many2many,11.3786,11.3043,0
ENSMUSG00000027573,Gid8,FBgn0030944,CG6617,Bilateria,ortholog_one2one,58.3333,59.1111,1
ENSMUSG00000038644,Pold1,FBgn0263600,DNApol-delta,Bilateria,ortholog_one2one,58.19,58.8828,1
ENSMUSG00000023393,Slc17a9,FBgn0025684,MFS18,Bilateria,ortholog_one2one,36.689,37.3576,1
ENSMUSG00000025427,Rnf165,FBgn0037944,CG6923,Bilateria,ortholog_one2many,33.7176,9.24901,0
ENSMUSG00000031948,Kars,FBgn0027084,LysRS,Bilateria,ortholog_one2one,64.9038,66.7216,1
ENSMUSG00000045493,Bhlhe23,FBgn0003270,amos,Bilateria,ortholog_many2many,15.2466,17.1717,0
ENSMUSG00000045493,Bhlhe23,FBgn0010433,ato,Bilateria,ortholog_many2many,14.7982,10.5769,0
ENSMUSG00000045493,Bhlhe23,FBgn0015550,tap,Bilateria,ortholog_many2many,17.4888,9.799,0
ENSMUSG00000069729,Arid1b,FBgn0261885,osa,Bilateria,ortholog_one2many,27.7003,23.4168,0
ENSMUSG00000008305,Tle1,FBgn0001139,gro,Bilateria,ortholog_one2many,62.0513,66.3014,1
ENSMUSG00000039840,Epg5,FBgn0038651,Epg5,Bilateria,ortholog_one2one,22.2784,23.3401,0
ENSMUSG00000001627,Ifrd1,FBgn0051694,CG31694,Bilateria,ortholog_one2many,33.6303,35.5294,1
ENSMUSG00000021806,Nid2,FBgn0000119,arr,Bilateria,ortholog_many2many,7.19886,6.01907,0
ENSMUSG00000021147,Wdr37,FBgn0038617,Wdr37,Bilateria,ortholog_one2one,49.1936,50.1027,1
ENSMUSG00000017631,Abr,FBgn0025836,RhoGAP1A,Bilateria,ortholog_one2many,27.6793,23.3618,0
ENSMUSG00000065454,Mir124a-3,FBgn0262398,mir-124,Bilateria,ortholog_one2many,69.1176,47,0
ENSMUSG00000038279,Nop2,FBgn0033741,CG8545,Bilateria,ortholog_one2one,40.0504,35.6902,1
ENSMUSG00000027291,Vps39,FBgn0038593,Vps39,Bilateria,ortholog_one2one,37.246,37.6712,1
ENSMUSG00000005161,Prdx2,FBgn0033520,Prx2540-1,Opisthokonta,ortholog_many2many,30.8081,27.7273,0
ENSMUSG00000005161,Prdx2,FBgn0033521,CG12896,Opisthokonta,ortholog_many2many,30.303,27.2727,0
ENSMUSG00000005161,Prdx2,FBgn0033518,Prx2540-2,Opisthokonta,ortholog_many2many,30.8081,27.7273,0
ENSMUSG00000034435,Tmem30b,FBgn0030752,CDC50,Bilateria,ortholog_one2many,45.6091,45.098,1
ENSMUSG00000021198,Unc79,FBgn0038693,unc79,Bilateria,ortholog_one2one,24.4537,21.4333,0
ENSMUSG00000058230,Arhgap35,FBgn0029778,RhoGAP5A,Bilateria,ortholog_one2many,6.004,18.2186,0
ENSMUSG00000030291,Med21,FBgn0040020,MED21,Bilateria,ortholog_one2one,52.7778,53.5211,1
ENSMUSG00000021807,Rtraf,FBgn0051249,CG31249,Bilateria,ortholog_one2one,38.5246,37.6,1
ENSMUSG00000029629,Phf14,FBgn0031606,CG15439,Bilateria,ortholog_one2one,31.6684,29.5635,1
ENSMUSG00000052837,Junb,FBgn0001291,Jra,Bilateria,ortholog_one2many,27.0349,25,0
ENSMUSG00000004945,Tmem242,FBgn0030311,CG11699,Bilateria,ortholog_one2one,32.1429,30.8219,1
ENSMUSG00000045107,Saysd1,FBgn0039291,CG13663,Bilateria,ortholog_one2one,20.7447,22.0339,0
ENSMUSG00000028073,Pear1,FBgn0261514,NimA,Bilateria,ortholog_one2many,9.96132,18.2301,0
ENSMUSG00000034265,Zdhhc14,FBgn0260941,app,Bilateria,ortholog_one2one,48.2618,31.2583,1
ENSMUSG00000026383,Epb41l5,FBgn0032225,CG5022,Bilateria,ortholog_many2many,20.2977,26.2238,0
ENSMUSG00000026383,Epb41l5,FBgn0004049,yrt,Bilateria,ortholog_many2many,41.9486,31.893,0
ENSMUSG00000022106,Rcbtb2,FBgn0031344,CG7420,Opisthokonta,ortholog_many2many,14.5191,20.6186,0
ENSMUSG00000022106,Rcbtb2,FBgn0000247,ca,Opisthokonta,ortholog_many2many,20.8711,5.86436,0
ENSMUSG00000022106,Rcbtb2,FBgn0002638,Rcc1,Opisthokonta,ortholog_many2many,11.7967,11.883,0
ENSMUSG00000044442,N6amt1,FBgn0031454,HemK2,Bilateria,ortholog_one2one,16.8224,16.0714,0
ENSMUSG00000031870,Pgr,FBgn0035849,ERR,Bilateria,ortholog_one2many,11.6631,21.7742,0
ENSMUSG00000003363,Pld3,FBgn0032923,Pld3,Bilateria,ortholog_many2many,42.623,42.1053,1
ENSMUSG00000003363,Pld3,FBgn0263050,CG43345,Bilateria,ortholog_many2many,38.1148,37.7282,1
ENSMUSG00000018822,Sfrp5,FBgn0027343,fz3,Bilateria,ortholog_many2many,20.0637,9.75232,0
ENSMUSG00000071649,B3gat3,FBgn0066114,GlcAT-I,Bilateria,ortholog_one2one,41.4925,45.4248,1
ENSMUSG00000078908,Mon1b,FBgn0031640,Mon1,Bilateria,ortholog_one2many,31.8264,33.3333,1
ENSMUSG00000052299,Ltn1,FBgn0262517,Ltn1,Bilateria,ortholog_one2one,24.7878,25.0716,0
ENSMUSG00000042532,Golga7b,FBgn0039427,CG5447,Bilateria,ortholog_one2many,42.515,43.2927,1
ENSMUSG00000090451,Gm6133,FBgn0029897,RpL17,Bilateria,ortholog_one2many,57.3684,58.6021,1
ENSMUSG00000024548,Setbp1,FBgn0005386,ash1,Opisthokonta,ortholog_many2many,13.4008,9.52381,0
ENSMUSG00000024548,Setbp1,FBgn0086908,egg,Opisthokonta,ortholog_many2many,2.8445,3.56577,0
ENSMUSG00000024548,Setbp1,FBgn0040372,G9a,Opisthokonta,ortholog_many2many,3.47661,3.31925,0
ENSMUSG00000024548,Setbp1,FBgn0037841,CG4565,Opisthokonta,ortholog_many2many,0.884956,5.20446,0
ENSMUSG00000024548,Setbp1,FBgn0030486,Set2,Opisthokonta,ortholog_many2many,4.04551,2.70957,0
ENSMUSG00000024548,Setbp1,FBgn0023518,trr,Opisthokonta,ortholog_many2many,4.04551,2.63266,0
ENSMUSG00000050730,Arhgap42,FBgn0030685,Graf,Bilateria,ortholog_one2many,38.6445,31.7073,0
ENSMUSG00000038384,Setd1b,FBgn0040372,G9a,Opisthokonta,ortholog_many2many,6.44836,7.7248,0
ENSMUSG00000038384,Setd1b,FBgn0037841,CG4565,Opisthokonta,ortholog_many2many,2.92191,21.5613,0
ENSMUSG00000038384,Setd1b,FBgn0030486,Set2,Opisthokonta,ortholog_many2many,6.80101,5.7155,0
ENSMUSG00000056214,Pard6g,FBgn0026192,par-6,Bilateria,ortholog_one2many,42.1466,45.8689,1
ENSMUSG00000031149,Praf2,FBgn0032704,Jwa,Bilateria,ortholog_one2many,37.6404,26.9076,1
ENSMUSG00000030685,Kctd13,FBgn0033017,CG10465,Bilateria,ortholog_one2many,53.1915,58.1395,1
ENSMUSG00000024570,Rbfa,FBgn0030704,CG15916,Bilateria,ortholog_one2one,19.1429,24.7232,0
ENSMUSG00000041079,Rwdd2b,FBgn0050338,CG30338,Bilateria,ortholog_one2many,27.2414,27.4306,1
ENSMUSG00000021108,Prkch,FBgn0259680,Pkcdelta,Opisthokonta,ortholog_many2many,38.2138,13.7804,0
ENSMUSG00000021108,Prkch,FBgn0020621,Pkn,Opisthokonta,ortholog_many2many,29.429,13.3911,0
ENSMUSG00000021108,Prkch,FBgn0004784,inaC,Opisthokonta,ortholog_many2many,34.6999,33.8571,0
ENSMUSG00000021108,Prkch,FBgn0003091,Pkc53E,Opisthokonta,ortholog_many2many,39.8243,40.0589,0
ENSMUSG00000044243,Bhlha9,FBgn0003900,twi,Bilateria,ortholog_many2many,14.2857,6.73469,0
ENSMUSG00000044243,Bhlha9,FBgn0022740,HLH54F,Bilateria,ortholog_many2many,12.1212,11.5702,0
ENSMUSG00000044243,Bhlha9,FBgn0032209,Hand,Bilateria,ortholog_many2many,13.8528,18.3908,0
ENSMUSG00000044243,Bhlha9,FBgn0053557,CG33557,Bilateria,ortholog_many2many,14.7186,22.6667,0
ENSMUSG00000057130,Txnl4a,FBgn0031601,Dim1,Bilateria,ortholog_one2many,95.7747,95.7747,0
ENSMUSG00000025602,Zfp202,FBgn0001180,hb,Bilateria,ortholog_many2many,8.58034,7.25594,0
ENSMUSG00000025602,Zfp202,FBgn0033581,CG12391,Bilateria,ortholog_many2many,6.24025,6.81431,0
ENSMUSG00000037224,Zfyve28,FBgn0051064,CG31064,Bilateria,ortholog_many2many,10.4972,10.8324,0
ENSMUSG00000037224,Zfyve28,FBgn0039492,CG6051,Bilateria,ortholog_many2many,33.9227,31.0415,0
ENSMUSG00000078963,Hsbp1l1,FBgn0032429,CG5446,Bilateria,ortholog_one2many,36.1111,30.2326,0
ENSMUSG00000046378,Asphd1,FBgn0034075,Asph,Bilateria,ortholog_one2many,17.5,6.35721,0
ENSMUSG00000010392,Gosr1,FBgn0044871,Gos28,Bilateria,ortholog_one2one,45.2,48.7069,1
ENSMUSG00000005893,Nr2c2,FBgn0003964,usp,Bilateria,ortholog_many2many,18.601,23.0315,0
ENSMUSG00000005893,Nr2c2,FBgn0015239,Hr78,Bilateria,ortholog_many2many,22.4165,23.4609,0
ENSMUSG00000005893,Nr2c2,FBgn0037436,Hr83,Bilateria,ortholog_many2many,10.6518,24.1007,0
ENSMUSG00000055917,Zfp277,FBgn0034814,CG9890,Bilateria,ortholog_one2one,26.4151,34.0708,1
ENSMUSG00000034006,Slc66a2,FBgn0031897,CG13784,Bilateria,ortholog_one2one,49.0775,13.7255,0
ENSMUSG00000042895,Abra,FBgn0035384,CG2113,Bilateria,ortholog_one2many,15.2,31.1475,0
ENSMUSG00000042895,Abra,FBgn0023540,CG3630,Bilateria,ortholog_one2many,17.3333,17.5202,0
ENSMUSG00000052566,Hook2,FBgn0001202,hook,Bilateria,ortholog_many2many,29.6089,31.2224,0
ENSMUSG00000052566,Hook2,FBgn0283724,Girdin,Bilateria,ortholog_many2many,17.1788,8.90659,0
ENSMUSG00000038982,Bloc1s5,FBgn0083967,Muted,Bilateria,ortholog_one2one,19.4595,22.5,0
ENSMUSG00000024403,Atp6v1g2,FBgn0283536,Vha13,Bilateria,ortholog_one2one,48.3051,48.7179,1
ENSMUSG00000025613,Cct8,FBgn0284436,CCT8,Bilateria,ortholog_one2one,60.4015,60.6227,1
ENSMUSG00000028896,Rcc1,FBgn0031344,CG7420,Opisthokonta,ortholog_many2many,18.2028,20.3608,0
ENSMUSG00000028896,Rcc1,FBgn0002638,Rcc1,Opisthokonta,ortholog_many2many,40.7834,32.3583,0
ENSMUSG00000071646,Mta2,FBgn0033183,CG1620,Bilateria,ortholog_many2many,14.0719,16.041,0
ENSMUSG00000071646,Mta2,FBgn0027951,MTA1-like,Bilateria,ortholog_many2many,51.1976,37.0933,1
ENSMUSG00000001630,Stk38l,FBgn0003744,trc,Bilateria,ortholog_one2many,66.6667,67.8186,1
ENSMUSG00000038848,Ythdf1,FBgn0039261,Ythdf,Opisthokonta,ortholog_many2many,35.3242,29.5714,0
ENSMUSG00000022336,Eif3e,FBgn0025582,eIF3e,Bilateria,ortholog_one2one,58.6517,60,1
ENSMUSG00000032580,Rbm5,FBgn0031318,CG4887,Bilateria,ortholog_many2many,31.1656,25.2988,0
ENSMUSG00000032580,Rbm5,FBgn0031319,CG4896,Bilateria,ortholog_many2many,32.5153,27.9241,0
ENSMUSG00000038840,Birc7,FBgn0015247,Diap2,Bilateria,ortholog_many2many,31.9298,18.2731,0
ENSMUSG00000022337,Emc2,FBgn0038462,EMC2A,Bilateria,ortholog_one2many,43.4343,45.7447,1
ENSMUSG00000022337,Emc2,FBgn0038461,EMC2B,Bilateria,ortholog_one2many,43.4343,45.7447,1
ENSMUSG00000027574,Nkain4,FBgn0085442,NKAIN,Bilateria,ortholog_one2many,40.8654,12.9179,0
ENSMUSG00000060519,Tor3a,FBgn0025615,Torsin,Bilateria,ortholog_one2many,25.7143,29.1176,1
ENSMUSG00000014551,Mrps25,FBgn0030572,mRpS25,Bilateria,ortholog_one2one,52.6316,53.8922,1
ENSMUSG00000038760,Trhr,FBgn0037100,CapaR,Bilateria,ortholog_many2many,24.4275,20.1258,0
ENSMUSG00000038760,Trhr,FBgn0038140,PK2-R1,Bilateria,ortholog_many2many,23.6641,14.0909,0
ENSMUSG00000038760,Trhr,FBgn0038201,PK1-R,Bilateria,ortholog_many2many,23.1552,21.1628,0
ENSMUSG00000038760,Trhr,FBgn0038139,PK2-R2,Bilateria,ortholog_many2many,21.6285,14.1903,0
ENSMUSG00000033773,Rpap2,FBgn0085212,CG34183,Bilateria,ortholog_one2one,10.5863,45.4545,0
ENSMUSG00000038736,Nudcd1,FBgn0030342,CG10347,Bilateria,ortholog_one2one,24.055,24.1379,0
ENSMUSG00000059343,Aldoart1,FBgn0000064,Ald1,Bilateria,ortholog_many2many,58.4726,67.4931,1
ENSMUSG00000059343,Aldoart1,FBgn0039425,Ald2,Bilateria,ortholog_many2many,48.926,56.3187,1
ENSMUSG00000021203,Otub2,FBgn0032214,CG4968,Bilateria,ortholog_one2many,26.3158,32.4427,1
ENSMUSG00000014550,Rbsn,FBgn0261064,Rbsn-5,Bilateria,ortholog_one2one,19.4125,30.099,0
ENSMUSG00000060743,H3f3a,FBgn0014857,His3.3A,Bilateria,ortholog_many2many,100,100,1
ENSMUSG00000060743,H3f3a,FBgn0004828,His3.3B,Bilateria,ortholog_many2many,100,100,1
ENSMUSG00000033323,Ctdp1,FBgn0035026,Fcp1,Bilateria,ortholog_one2one,14.1667,15.4545,0
ENSMUSG00000071644,Eef1g,FBgn0029176,eEF1gamma,Bilateria,ortholog_one2one,46.6819,47.3318,1
ENSMUSG00000022935,Grik1,FBgn0035604,Ir64a,Bilateria,ortholog_many2many,11.6965,12.922,0
ENSMUSG00000022935,Grik1,FBgn0037501,Ir84a,Bilateria,ortholog_many2many,10.7482,15.8385,0
ENSMUSG00000022935,Grik1,FBgn0036829,Ir75d,Bilateria,ortholog_many2many,11.8019,16.5926,0
ENSMUSG00000022935,Grik1,FBgn0053513,Nmdar2,Bilateria,ortholog_many2many,17.0706,14.9584,0
ENSMUSG00000022935,Grik1,FBgn0034994,Ir60a,Bilateria,ortholog_many2many,13.6986,18.1564,0
ENSMUSG00000022935,Grik1,FBgn0259683,Ir40a,Bilateria,ortholog_many2many,10.5374,13.6612,0
ENSMUSG00000022935,Grik1,FBgn0036150,Ir68a,Bilateria,ortholog_many2many,10.8535,14.6307,0
ENSMUSG00000022935,Grik1,FBgn0029968,Ir7g,Bilateria,ortholog_many2many,10.8535,16.9687,0
ENSMUSG00000022935,Grik1,FBgn0259189,Ir7e,Bilateria,ortholog_many2many,11.1697,17.4342,0
ENSMUSG00000022935,Grik1,FBgn0029966,Ir7c,Bilateria,ortholog_many2many,13.1718,20,0
ENSMUSG00000022935,Grik1,FBgn0037630,Ir85a,Bilateria,ortholog_many2many,12.118,19.0083,0
ENSMUSG00000022935,Grik1,FBgn0040849,Ir41a,Bilateria,ortholog_many2many,11.0643,16.2037,0
ENSMUSG00000022935,Grik1,FBgn0260874,Ir76a,Bilateria,ortholog_many2many,9.69442,14.2415,0
ENSMUSG00000022935,Grik1,FBgn0038789,Ir92a,Bilateria,ortholog_many2many,11.5911,16.2242,0
ENSMUSG00000022935,Grik1,FBgn0036250,Ir68b,Bilateria,ortholog_many2many,14.3309,21.4173,0
ENSMUSG00000022935,Grik1,FBgn0261402,Ir75b,Bilateria,ortholog_many2many,12.0126,18.843,0
ENSMUSG00000022935,Grik1,FBgn0036757,Ir75a,Bilateria,ortholog_many2many,12.2234,18.442,0
ENSMUSG00000022935,Grik1,FBgn0261401,Ir75c,Bilateria,ortholog_many2many,11.1697,17.0144,0
ENSMUSG00000022935,Grik1,FBgn0031634,Ir25a,Bilateria,ortholog_many2many,23.2877,23.3369,0
ENSMUSG00000022935,Grik1,FBgn0051201,GluRIIE,Bilateria,ortholog_many2many,32.4552,34.3367,0
ENSMUSG00000022935,Grik1,FBgn0038840,Grik,Bilateria,ortholog_many2many,34.2466,35.8324,0
ENSMUSG00000022935,Grik1,FBgn0028422,GluRIID,Bilateria,ortholog_many2many,33.509,35.255,0
ENSMUSG00000022935,Grik1,FBgn0039927,CG11155,Bilateria,ortholog_many2many,42.5711,44.3956,0
ENSMUSG00000022935,Grik1,FBgn0039916,Ekar,Bilateria,ortholog_many2many,37.9347,40.0445,0
ENSMUSG00000022935,Grik1,FBgn0264000,GluRIB,Bilateria,ortholog_many2many,32.3498,25.9729,0
ENSMUSG00000022935,Grik1,FBgn0004619,GluRIA,Bilateria,ortholog_many2many,31.9283,30.5752,0
ENSMUSG00000022935,Grik1,FBgn0004620,GluRIIA,Bilateria,ortholog_many2many,28.1349,29.4377,0
ENSMUSG00000022935,Grik1,FBgn0046113,GluRIIC,Bilateria,ortholog_many2many,25.2898,25.5319,0
ENSMUSG00000022935,Grik1,FBgn0020429,GluRIIB,Bilateria,ortholog_many2many,24.5522,25.5203,0
ENSMUSG00000022935,Grik1,FBgn0026255,clumsy,Bilateria,ortholog_many2many,34.5627,32.7345,0
ENSMUSG00000022935,Grik1,FBgn0029965,Ir7b,Bilateria,ortholog_many2many,14.4362,20.916,0
ENSMUSG00000022935,Grik1,FBgn0259193,Ir94d,Bilateria,ortholog_many2many,8.1138,12.9848,0
ENSMUSG00000022935,Grik1,FBgn0036937,Ir76b,Bilateria,ortholog_many2many,13.6986,20.4403,0
ENSMUSG00000022935,Grik1,FBgn0259215,Ir93a,Bilateria,ortholog_many2many,13.3825,14.6313,0
ENSMUSG00000022338,Eny2,FBgn0000618,e(y)2,Bilateria,ortholog_one2one,41.5842,41.5842,1
ENSMUSG00000031537,Ikbkb,FBgn0024222,IKKbeta,Bilateria,ortholog_one2many,24.967,26.3598,0
ENSMUSG00000021109,Hif1a,FBgn0262139,trh,Bilateria,ortholog_many2many,20.0957,16.4384,0
ENSMUSG00000021109,Hif1a,FBgn0266411,sima,Bilateria,ortholog_many2many,27.512,14.4382,0
ENSMUSG00000041225,Arhgap12,FBgn0030893,RhoGAP16F,Bilateria,ortholog_one2many,13.4045,19.4492,0
ENSMUSG00000020841,Cpd,FBgn0004648,svr,Bilateria,ortholog_one2one,32.3893,30.9937,1
ENSMUSG00000008036,Ap2s1,FBgn0043012,AP-2sigma,Bilateria,ortholog_one2one,95.7747,95.7747,1
ENSMUSG00000038806,Sde2,FBgn0043455,CG5986,Bilateria,ortholog_one2one,18.5268,35.7759,0
ENSMUSG00000066043,Phactr4,FBgn0052264,CG32264,Opisthokonta,ortholog_one2many,30.2557,21.131,0
ENSMUSG00000024654,Asrgl1,FBgn0030653,CG7860,Bilateria,ortholog_one2one,38.0368,37.3494,1
ENSMUSG00000024163,Mapk8ip3,FBgn0024187,syd,Bilateria,ortholog_one2many,39.8513,43.6838,1
ENSMUSG00000028099,Polr3c,FBgn0038057,CG12267,Bilateria,ortholog_one2one,30.5816,31.2261,1
ENSMUSG00000033557,Fam20b,FBgn0038268,CG3631,Bilateria,ortholog_one2one,35.9413,34.9169,1
ENSMUSG00000048920,Fkrp,FBgn0034567,CG15651,Bilateria,ortholog_one2one,23.2794,20.1049,0
ENSMUSG00000021113,Snapc1,FBgn0038371,Pbp45,Bilateria,ortholog_one2one,15.4242,16.5289,0
ENSMUSG00000029440,Psmd9,FBgn0038166,CG9588,Bilateria,ortholog_one2one,36.036,36.3636,1
ENSMUSG00000025932,Eya1,FBgn0000320,eya,Bilateria,ortholog_one2many,46.3621,35.7702,1
ENSMUSG00000049643,2310022A10Rik,FBgn0032488,CG16812,Bilateria,ortholog_one2one,25.1816,22.8571,0
ENSMUSG00000041645,Ddx24,FBgn0034496,CG9143,Bilateria,ortholog_one2one,32.6689,36.2854,1
ENSMUSG00000029636,Wasf3,FBgn0041781,SCAR,Bilateria,ortholog_one2many,41.3174,30.7122,1
ENSMUSG00000023243,Kcnk5,FBgn0037690,Task7,Opisthokonta,ortholog_many2many,14.5418,21.4706,0
ENSMUSG00000023243,Kcnk5,FBgn0038165,Task6,Opisthokonta,ortholog_many2many,16.7331,20.5882,0
ENSMUSG00000023243,Kcnk5,FBgn0017561,Ork1,Opisthokonta,ortholog_many2many,24.3028,11.9725,0
ENSMUSG00000023243,Kcnk5,FBgn0259242,CG42340,Opisthokonta,ortholog_many2many,18.1275,11.9895,0
ENSMUSG00000023243,Kcnk5,FBgn0038621,CG10864,Opisthokonta,ortholog_many2many,14.1434,18.2519,0
ENSMUSG00000029275,Gfi1,FBgn0002573,sens,Bilateria,ortholog_one2one,31.2883,28.281,1
ENSMUSG00000031644,Nek1,FBgn0261524,lic,Opisthokonta,ortholog_many2many,4.62745,17.6647,0
ENSMUSG00000026812,Tsc1,FBgn0026317,Tsc1,Bilateria,ortholog_one2one,20.4134,21.5455,0
ENSMUSG00000023387,Kcnk16,FBgn0037690,Task7,Opisthokonta,ortholog_many2many,26.7123,22.9412,0
ENSMUSG00000023387,Kcnk16,FBgn0038165,Task6,Opisthokonta,ortholog_many2many,26.0274,18.6275,0
ENSMUSG00000023387,Kcnk16,FBgn0017561,Ork1,Opisthokonta,ortholog_many2many,26.7123,7.65456,0
ENSMUSG00000023387,Kcnk16,FBgn0259242,CG42340,Opisthokonta,ortholog_many2many,23.9726,9.22266,0
ENSMUSG00000023387,Kcnk16,FBgn0038621,CG10864,Opisthokonta,ortholog_many2many,23.9726,17.9949,0
ENSMUSG00000029445,Hpd,FBgn0036992,Hpd,Bilateria,ortholog_one2one,61.8321,63.9474,1
ENSMUSG00000034402,Kcnh5,FBgn0011589,Elk,Bilateria,ortholog_many2many,31.1741,23.9875,0
ENSMUSG00000034402,Kcnh5,FBgn0263257,Cngl,Bilateria,ortholog_many2many,12.6518,6.34518,0
ENSMUSG00000041084,Ostc,FBgn0031529,CG9662,Bilateria,ortholog_one2one,61.745,61.745,1
ENSMUSG00000030020,Prickle2,FBgn0263934,esn,Bilateria,ortholog_many2many,32.9634,26.1905,0
ENSMUSG00000030020,Prickle2,FBgn0003090,pk,Bilateria,ortholog_many2many,33.0744,22.9407,0
ENSMUSG00000035954,Dock4,FBgn0260486,Ziz,Opisthokonta,ortholog_many2many,13.7513,11.8364,0
